
>>> [MEM] 2026-07-07T09:58:08.550306+00:00 {"host_mem_used_gb": 5.84, "swap_used_gb": 0.0, "cpu_user_pct": 0, "cpu_system_pct": 0, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<
>>> [MEM] 2026-07-07T09:59:51.550647+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.59, "cpu_system_pct": 0.67, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:52.551702+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.5, "cpu_system_pct": 0.25, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:53.550569+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 1.18, "cpu_system_pct": 1.26, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:54.550429+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.42, "cpu_system_pct": 0.25, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:55.551015+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.5, "cpu_system_pct": 0.59, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:56.550444+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.76, "cpu_system_pct": 0.67, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:57.550508+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.59, "cpu_system_pct": 0.5, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:58.550292+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.92, "cpu_system_pct": 1.09, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T09:59:59.550887+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.42, "cpu_system_pct": 0.25, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T10:00:00.550411+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.59, "cpu_system_pct": 0.5, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<

>>> [MEM] 2026-07-07T10:00:01.551099+00:00 {"host_mem_used_gb": 7.07, "swap_used_gb": 0.0, "cpu_user_pct": 0.59, "cpu_system_pct": 0.84, "hbm_gb": {}, "hbm_breakdown": {}, "neuroncore_util_pct": {}} <<<
